rank,tier,zip,state,owner,units,fhfa_a1
5173,C,24701,WV,4899,9419,-7.29
5174,C,77042,TX,4898,21252,5.17
5175,C,48340,MI,4897,12154,6.74
5176,C,20018,DC,4896,9753,4.42
5177,C,84014,UT,4896,5894,4.01
5178,C,01742,MA,4896,6659,0.62
5179,C,44321,OH,4895,6597,4.61
5180,C,76207,TX,4891,7657,3.07
5181,C,30071,GA,4890,9644,8.49
5182,C,48503,MI,4888,11823,-5.44
5183,C,80224,CO,4887,9200,-0.02
5184,C,73507,OK,4885,10504,4.95
5185,C,50014,IA,4883,14860,2.73
5186,C,43528,OH,4882,6946,-4.19
5187,C,90265,CA,4881,8642,-0.75
5188,C,97801,OR,4881,9033,6.68
5189,C,60104,IL,4879,6492,6.69
5190,C,33412,FL,4878,6614,1.58
5191,C,38478,TN,4876,8772,5.43
5192,C,98499,WA,4875,14683,1.04
5193,C,34610,FL,4872,6447,-8.46
5194,C,53115,WI,4871,8848,5.11
5195,C,48335,MI,4871,11964,2.26
5196,C,34117,FL,4870,5796,3.65
5197,C,37411,TN,4870,8807,0.46
5198,C,20015,DC,4869,6727,0.03
5199,C,56345,MN,4867,6761,1.74
5200,C,46214,IN,4867,11228,-0.94
5201,C,75460,TX,4865,11210,1.88
5202,C,44906,OH,4863,8613,5.67
5203,C,37179,TN,4858,5755,6.89
5204,C,46113,IN,4857,6390,0.5
5205,C,45227,OH,4856,9425,2.45
5206,C,29153,SC,4856,7083,14.27
5207,C,53226,WI,4856,8912,3.83
5208,C,34994,FL,4854,10086,-7.97
5209,C,95620,CA,4854,8179,-0.47
5210,C,76014,TX,4854,11274,-1.74
5211,C,01095,MA,4853,5678,5.83
5212,C,36609,AL,4851,12701,1.34
5213,C,97470,OR,4850,8872,1.65
5214,C,98108,WA,4850,9096,1.21
5215,C,91902,CA,4848,6277,-1.97
5216,C,46259,IN,4847,5108,5.11
5217,C,72315,AR,4847,10081,-4.1
5218,C,49660,MI,4845,7744,5.96
5219,C,94801,CA,4845,11012,-4.4
5220,C,37772,TN,4844,6186,2.19
5221,C,32114,FL,4843,17118,-4.71
5222,C,12508,NY,4843,8798,14.58
5223,C,48238,MI,4842,16341,18.53
5224,C,35473,AL,4841,8601,5.5
5225,C,02125,MA,4841,14999,8.38
5226,C,16648,PA,4841,6849,12.91
5227,C,28557,NC,4839,9168,8.56
5228,C,81503,CO,4838,6567,4.21
5229,C,35976,AL,4837,7472,2.07
5230,C,32839,FL,4837,24325,-0.42
5231,C,79110,TX,4837,7760,3.64
5232,C,15904,PA,4836,7243,12.1
5233,C,30241,GA,4835,10433,-6.3
5234,C,12534,NY,4833,9613,8.62
5235,C,47167,IN,4833,6547,6.09
5236,C,11780,NY,4833,5907,4.86
5237,C,31768,GA,4832,9820,10.99
5238,C,14218,NY,4832,9478,3.88
5239,C,70764,LA,4831,7419,6.19
5240,C,71006,LA,4827,6032,2.91
5241,C,36022,AL,4827,5960,6.47
5242,C,55374,MN,4826,5496,3.94
5243,C,31792,GA,4825,10875,4.72
5244,C,59803,MT,4825,6813,4.62
5245,C,33010,FL,4825,16456,2.35
5246,C,84104,UT,4825,8452,0.77
5247,C,97739,OR,4822,6929,2.86
5248,C,27370,NC,4821,6007,3.16
5249,C,46806,IN,4817,10282,11.09
5250,C,29906,SC,4816,11028,-0.6
5251,C,55102,MN,4816,11582,3.93
5252,C,23324,VA,4816,9834,2.2
5253,C,74344,OK,4811,8523,3.97
5254,C,73521,OK,4810,9975,-2.57
5255,C,03060,NH,4808,13003,8.01
5256,C,06615,CT,4805,7448,6.02
5257,C,78238,TX,4801,11726,3.21
5258,C,54868,WI,4799,7640,3.07
5259,C,34714,FL,4797,11651,30.59
5260,C,39209,MS,4797,12438,18.31
5261,C,77619,TX,4796,6885,9.69
5262,C,71953,AR,4795,6924,7.69
5263,C,87106,NM,4795,13893,4.31
5264,C,32025,FL,4794,9162,14.85
5265,C,28023,NC,4794,6490,6.65
5266,C,28584,NC,4793,7550,-3.98
5267,C,31407,GA,4792,9613,-12.74
5268,C,39553,MS,4791,7470,7.35
5269,C,25405,WV,4790,5917,-5.9
5270,C,66207,KS,4790,6455,4.93
5271,C,31558,GA,4789,9729,-7.1
5272,C,94507,CA,4789,5392,-6.61
5273,C,42134,KY,4787,8138,4.76
5274,C,43506,OH,4786,6940,6.31
5275,C,34452,FL,4784,6353,-1.07
5276,C,62629,IL,4784,6160,4.2
5277,C,45891,OH,4783,6679,-0.59
5278,C,21211,MD,4782,9056,1.98
5279,C,13901,NY,4780,10148,12.21
5280,C,10952,NY,4778,11743,2.6
5281,C,96826,HI,4777,16564,-1.3
5282,C,31707,GA,4776,12652,0.49
5283,C,46122,IN,4776,6405,2.69
5284,C,35967,AL,4776,7825,0.52
5285,C,44839,OH,4776,6786,13.37
5286,C,02532,MA,4775,7362,1.07
5287,C,90001,CA,4775,13998,15.36
5288,C,79407,TX,4771,11817,0.48
5289,C,53718,WI,4770,8408,3.99
5290,C,72022,AR,4769,7353,7.61
5291,C,91901,CA,4769,6593,0.7
5292,C,49401,MI,4768,9083,6.41
5293,C,19601,PA,4768,14024,3.72
5294,C,76067,TX,4767,8660,0.87
5295,C,72714,AR,4763,5931,1.76
5296,C,49721,MI,4763,8535,4.82
5297,C,38863,MS,4763,8394,-0.84
5298,C,89119,NV,4761,24756,4.83
5299,C,40160,KY,4761,9991,9.25
5300,C,92582,CA,4761,5858,1.99
5301,C,24141,VA,4761,10043,0.34
5302,C,67460,KS,4759,7097,12.43
5303,C,92377,CA,4758,5633,2.97
5304,C,33711,FL,4756,9522,-7.84
5305,C,76135,TX,4756,8148,0.01
5306,C,32606,FL,4756,11230,2.09
5307,C,13662,NY,4755,7785,-5.66
5308,C,49202,MI,4755,9598,8.79
5309,C,48189,MI,4755,6196,8.31
5310,C,48625,MI,4754,10903,10.48
5311,C,54636,WI,4754,6517,5.32
5312,C,11968,NY,4753,10444,3.49
5313,C,86001,AZ,4753,15364,1.26
5314,C,06084,CT,4753,5375,8.49
5315,C,35211,AL,4750,14302,3.73
5316,C,40361,KY,4749,8173,6.31
5317,C,45233,OH,4749,6001,-1.07
5318,C,75964,TX,4748,8314,2.36
5319,C,06117,CT,4748,6147,3.17
5320,C,44833,OH,4747,8278,5.52
5321,C,75402,TX,4746,8024,3.59
5322,C,33019,FL,4745,12453,-3.87
5323,C,67206,KS,4745,8310,-3.95
5324,C,22401,VA,4744,12270,2.35
5325,C,73018,OK,4743,9509,-2.04
5326,C,78801,TX,4742,8340,4.46
5327,C,43558,OH,4742,5703,4.94
5328,C,61520,IL,4741,7301,3.26
5329,C,32829,FL,4739,7432,-15.94
5330,C,24382,VA,4738,7682,5.03
5331,C,64131,MO,4738,11005,4.55
5332,C,13215,NY,4737,5925,0.06
5333,C,73115,OK,4735,9329,3.89
5334,C,40213,KY,4735,7730,1.9
5335,C,70043,LA,4734,8782,-4.67
5336,C,53073,WI,4734,6591,1.35
5337,C,39429,MS,4733,7459,9.03
5338,C,56003,MN,4732,6543,1.76
5339,C,48026,MI,4731,6778,4.68
5340,C,33054,FL,4730,10263,9.36
5341,C,01002,MA,4729,11089,3.83
5342,C,63104,MO,4728,10958,2.28
5343,C,21030,MD,4728,11341,9.64
5344,C,12208,NY,4727,11522,5.35
5345,C,43074,OH,4724,6204,2.34
5346,C,77328,TX,4723,6943,-0.59
5347,C,33444,FL,4722,10469,-1.44
5348,C,77063,TX,4721,22625,3.07
5349,C,99004,WA,4719,8992,5.13
5350,C,60426,IL,4717,10870,-0.14
5351,C,35901,AL,4716,9075,4.25
5352,C,37766,TN,4715,9721,-1.65
5353,C,75169,TX,4713,6558,5.36
5354,C,38611,MS,4713,7206,1.7
5355,C,45212,OH,4713,11027,3.63
5356,C,06416,CT,4711,6286,2.22
5357,C,77020,TX,4710,10054,5.27
5358,C,68028,NE,4710,5672,5.92
5359,C,91436,CA,4710,6288,14.53
5360,C,38572,TN,4709,6103,6.97
5361,C,20855,MD,4709,6141,6.32
5362,C,89508,NV,4707,5308,1.69
5363,C,63383,MO,4706,6523,6.2
5364,C,26041,WV,4706,7224,4.16
5365,C,11703,NY,4704,5665,4.31
5366,C,55444,MN,4701,5440,3.86
5367,C,80002,CO,4700,9960,-1.15
5368,C,44141,OH,4698,5998,6.09
5369,C,34288,FL,4696,6171,1.21
5370,C,82501,WY,4696,7882,4.64
5371,C,04605,ME,4696,9188,0.08
5372,C,48210,MI,4696,10576,10.49
5373,C,22151,VA,4695,5853,-0.95
5374,C,90003,CA,4692,18349,13.02
5375,C,84058,UT,4690,11749,-0.11
5376,C,18505,PA,4689,9996,11.63
5377,C,15229,PA,4689,6720,5.13
5378,C,37617,TN,4687,6188,7.53
5379,C,33483,FL,4686,9493,33.34
5380,C,60445,IL,4686,6228,4.42
5381,C,07628,NJ,4686,6781,6.82
5382,C,49001,MI,4685,9670,4.7
5383,C,95827,CA,4683,7922,-0.75
5384,C,96778,HI,4681,6814,5.71
5385,C,92344,CA,4680,6329,6.08
5386,C,60503,IL,4680,5167,1.13
5387,C,31516,GA,4679,6627,-5.4
5388,C,02915,RI,4679,7746,5.1
5389,C,92865,CA,4679,7188,5.14
5390,C,77550,TX,4678,15811,-9.1
5391,C,77640,TX,4678,9020,7.5
5392,C,29626,SC,4677,6443,6.43
5393,C,96022,CA,4676,6539,-1.59
5394,C,43545,OH,4674,6351,6.78
5395,C,89441,NV,4673,5314,1.73
5396,C,98903,WA,4673,6541,-0.07
5397,C,24426,VA,4673,7249,-2.24
5398,C,83644,ID,4672,5362,-2.84
5399,C,62208,IL,4672,8148,8.72
5400,C,06477,CT,4671,5388,6.04
5401,C,92587,CA,4668,6529,-13.49
5402,C,77090,TX,4667,19076,12.59
5403,C,66205,KS,4667,6470,4.1
5404,C,16803,PA,4667,12155,0.75
5405,C,70714,LA,4666,7278,-0.97
5406,C,76086,TX,4665,9689,-4.09
5407,C,89102,NV,4664,16964,6.21
5408,C,98188,WA,4663,12025,2.85
5409,C,59912,MT,4662,6831,0.93
5410,C,56379,MN,4661,7356,2.49
5411,C,02129,MA,4661,9987,23.39
5412,C,11788,NY,4661,5818,10.59
5413,C,43231,OH,4660,9005,4.25
5414,C,94089,CA,4659,9449,17.92
5415,C,35243,AL,4658,10027,4.68
5416,C,98310,WA,4658,9635,2.07
5417,C,28352,NC,4657,9803,17.46
5418,C,72212,AR,4656,5469,0.6
5419,C,95066,CA,4655,6733,-2.55
5420,C,38701,MS,4654,10640,5.68
5421,C,91733,CA,4654,11172,-3.6
5422,C,19604,PA,4653,10089,14.17
5423,C,38351,TN,4652,7909,10.53
5424,C,92405,CA,4651,9727,2.96
5425,C,37721,TN,4650,5844,7.2
5426,C,71055,LA,4647,8725,7.21
5427,C,43021,OH,4647,5082,8.35
5428,C,78612,TX,4646,5981,-5.77
5429,C,15501,PA,4642,7656,28.22
5430,C,46561,IN,4641,5580,3.82
5431,C,60304,IL,4641,6842,6.56
5432,C,55056,MN,4640,5696,0.7
5433,C,96746,HI,4640,8178,-0.78
5434,C,23505,VA,4639,13715,4.12
5435,C,45640,OH,4637,7064,-0.6
5436,C,06483,CT,4637,6436,9.5
5437,C,95138,CA,4636,5733,-6.49
5438,C,19943,DE,4635,5807,1.11
5439,C,06320,CT,4634,12528,7.02
5440,C,53208,WI,4632,13778,7.9
5441,C,68507,NE,4632,7144,-0.26
5442,C,68128,NE,4630,8136,2.76
5443,C,37874,TN,4629,7497,7.11
5444,C,91506,CA,4628,8530,2.03
5445,C,27546,NC,4626,7933,8.2
5446,C,97524,OR,4625,6216,5.49
5447,C,76308,TX,4623,9601,5.46
5448,C,48609,MI,4623,5494,3.31
5449,C,44320,OH,4621,9240,4.29
5450,C,92277,CA,4618,13657,-2.12
5451,C,44030,OH,4618,7211,3.98
5452,C,17362,PA,4617,5595,10.63
5453,C,01905,MA,4617,9583,2.9
5454,C,53714,WI,4616,7975,4.14
5455,C,12047,NY,4615,10963,6.63
5456,C,97005,OR,4614,12130,0.2
5457,C,48623,MI,4612,5495,8.17
5458,C,78374,TX,4610,8426,3.18
5459,C,72405,AR,4609,7049,3.52
5460,C,64050,MO,4602,10338,4.8
5461,C,44614,OH,4602,5961,6.02
5462,C,08110,NJ,4601,6738,4.53
5463,C,55436,MN,4600,6449,5.86
5464,C,68127,NE,4600,10435,1.82
5465,C,55040,MN,4599,5635,1.15
5466,C,74429,OK,4597,6457,4.07
5467,C,79072,TX,4595,10093,6.87
5468,C,02467,MA,4595,7293,9.26
5469,C,20639,MD,4595,5182,5.07
5470,C,48383,MI,4595,5066,6.27
5471,C,61920,IL,4594,9786,-0.3
5472,C,63042,MO,4591,9619,6.28
5473,C,03045,NH,4591,5521,4.15
5474,C,39571,MS,4590,6790,-7.01
5475,C,37813,TN,4588,7492,0.71
5476,C,02171,MA,4587,9513,6.98
5477,C,74115,OK,4586,9583,4.48
5478,C,91030,CA,4586,11040,23.37
5479,C,80925,CO,4584,5870,4.53
5480,C,16504,PA,4583,7038,7.24
5481,C,20740,MD,4581,13079,2.49
5482,C,89815,NV,4581,5448,7.74
5483,C,90802,CA,4576,25055,5.29
5484,C,74361,OK,4576,7437,12.7
5485,C,22553,VA,4574,5891,7.34
5486,C,95650,CA,4573,5234,4.22
5487,C,29303,SC,4570,10891,1.67
5488,C,90502,CA,4570,6899,1.93
5489,C,03303,NH,4570,6907,4.36
5490,C,32219,FL,4569,5780,16.93
5491,C,31632,GA,4569,5932,8.12
5492,C,27023,NC,4567,5471,9.41
5493,C,44260,OH,4566,5429,3.4
5494,C,31820,GA,4562,5343,-4.17
5495,C,34236,FL,4561,11661,29.33
5496,C,75401,TX,4560,9067,4.58
5497,C,77437,TX,4560,7322,8.99
5498,C,16508,PA,4560,7385,6.39
5499,C,33980,FL,4558,8108,-6.75
5500,C,76088,TX,4558,5573,-0.55
5501,C,35903,AL,4557,8338,2.21
5502,C,11702,NY,4557,5939,5.4
5503,C,13790,NY,4556,9585,1.62
5504,C,18444,PA,4554,5954,6.62
5505,C,01301,MA,4553,8761,10.31
5506,C,97089,OR,4551,4991,-1.66
5507,C,75707,TX,4550,6858,-4.09
5508,C,70070,LA,4549,5448,0.74
5509,C,71701,AR,4548,8834,11.32
5510,C,44420,OH,4547,7047,-1.12
5511,C,24501,VA,4546,12157,4.47
5512,C,42728,KY,4545,7510,-2.52
5513,C,02767,MA,4543,6089,2.65
5514,C,07044,NJ,4543,5997,9.84
5515,C,90059,CA,4543,10650,4.14
5516,C,21128,MD,4540,5811,-1.59
5517,C,25428,WV,4539,5399,4.37
5518,C,97333,OR,4539,10604,-0.26
5519,C,77023,TX,4537,11850,-2.89
5520,C,77056,TX,4536,15347,1.82
5521,C,42276,KY,4536,6799,5.75
5522,C,78121,TX,4535,5304,3.7
5523,C,35214,AL,4533,8048,-4.12
5524,C,83440,ID,4531,13845,1.26
5525,C,39367,MS,4531,6461,-0.36
5526,C,61114,IL,4530,6599,7.87
5527,C,82070,WY,4529,9838,1.26
5528,C,92102,CA,4528,15622,-1.19
5529,C,85350,AZ,4528,6421,0.73
5530,C,18466,PA,4525,7892,6.08
5531,C,29204,SC,4524,8687,8.32
5532,C,33776,FL,4523,5461,-3.98
5533,C,11726,NY,4521,6492,7.77
5534,C,18436,PA,4519,9747,2.92
5535,C,98363,WA,4516,7195,1.35
5536,C,30168,GA,4515,10405,-6.61
5537,C,67530,KS,4514,8759,14.13
5538,C,75951,TX,4513,7664,8.31
5539,C,17801,PA,4513,7519,-10.69
5540,C,15234,PA,4512,6733,5.06
5541,C,11212,NY,4512,34782,18.11
5542,C,90260,CA,4511,10787,-7.97
5543,C,94707,CA,4511,5377,-4.08
5544,C,64089,MO,4508,5471,2.25
5545,C,01778,MA,4506,5136,3.08
5546,C,90222,CA,4505,8874,3.63
5547,C,20124,VA,4504,4889,10.57
5548,C,35094,AL,4503,6502,-4.42
5549,C,72103,AR,4503,6078,-7.44
5550,C,33607,FL,4502,13158,3.58
5551,C,20882,MD,4502,4644,4.73
5552,C,29693,SC,4501,8002,3.81
5553,C,22181,VA,4499,5555,14.26
5554,C,77551,TX,4497,11184,4.31
5555,C,21666,MD,4496,5781,0.11
5556,C,30904,GA,4495,12558,3.22
5557,C,98065,WA,4495,5681,4.18
5558,C,67002,KS,4495,6006,-3.24
5559,C,06478,CT,4492,5091,7.78
5560,C,60406,IL,4492,9925,8.68
5561,C,29572,SC,4491,14313,-3.13
5562,C,72936,AR,4490,6019,5.46
5563,C,65613,MO,4487,7327,-2.13
5564,C,62656,IL,4485,7569,7.03
5565,C,35043,AL,4483,5126,-6.33
5566,C,75702,TX,4483,10273,-1.3
5567,C,97103,OR,4481,8007,4.08
5568,C,11778,NY,4481,5028,4.49
5569,C,30501,GA,4480,12916,2.57
5570,C,37083,TN,4480,6958,5.12
5571,C,11426,NY,4479,6813,4.49
5572,C,90806,CA,4479,13106,2.55
5573,C,30273,GA,4478,6548,2.63
5574,C,49047,MI,4476,8205,5.58
5575,C,70394,LA,4476,5986,-9.55
5576,C,01109,MA,4476,10786,4.51
5577,C,90008,CA,4475,16245,-9.57
5578,C,24015,VA,4473,7593,6.4
5579,C,27249,NC,4472,6391,5.25
5580,C,06903,CT,4472,5141,9.18
5581,C,17067,PA,4471,6155,24.93
5582,C,92110,CA,4470,13227,-15.29
5583,C,13066,NY,4470,5971,8.39
5584,C,39272,MS,4469,6197,-1.8
5585,C,06029,CT,4468,6726,6.78
5586,C,81623,CO,4465,7280,0.19
5587,C,55042,MN,4464,4987,-1.86
5588,C,05478,VT,4462,7205,5.72
5589,C,38901,MS,4461,8831,3.4
5590,C,16301,PA,4459,7648,10.49
5591,C,22308,VA,4459,4850,5.78
5592,C,32696,FL,4458,6133,0.65
5593,C,24739,WV,4458,6549,16.08
5594,C,06070,CT,4458,5899,7.32
5595,C,11767,NY,4458,4961,9.4
5596,C,33634,FL,4457,8219,-11.81
5597,C,29323,SC,4455,6266,-0.45
5598,C,78214,TX,4455,8447,-7.3
5599,C,59840,MT,4454,7287,-4.66
5600,C,77541,TX,4452,9292,2.31
5601,C,64080,MO,4451,5669,2.42
5602,C,08260,NJ,4450,23076,7.69
5603,C,35650,AL,4449,5989,0.22
5604,C,48118,MI,4448,5864,7.71
5605,C,97386,OR,4445,6339,1.47
5606,C,31032,GA,4445,5716,11.62
5607,C,77575,TX,4444,7059,7.56
5608,C,16323,PA,4442,7088,1.93
5609,C,49801,MI,4441,5927,5.87
5610,C,38114,TN,4438,12252,24.02
5611,C,11738,NY,4438,5888,6.99
5612,C,04090,ME,4437,9590,6.8
5613,C,42754,KY,4437,7375,4.09
5614,C,77067,TX,4437,11072,11.77
5615,C,07801,NJ,4437,9442,-2.11
5616,C,32766,FL,4436,5023,-0.19
5617,C,90062,CA,4435,10060,1.13
5618,C,75143,TX,4433,7088,-11.45
5619,C,84087,UT,4432,5254,0.17
5620,C,40444,KY,4431,6096,3.43
5621,C,50111,IA,4428,6345,-1.3
5622,C,48381,MI,4428,5588,4.64
5623,C,66226,KS,4428,5259,9.04
5624,C,40175,KY,4427,6630,4.24
5625,C,75602,TX,4426,8131,3.81
5626,C,39440,MS,4425,9035,9.5
5627,C,77503,TX,4425,8980,10.05
5628,C,30291,GA,4424,11434,-10.81
5629,C,02451,MA,4423,7852,4.34
5630,C,62568,IL,4422,6997,6.83
5631,C,19341,PA,4422,9209,6.1
5632,C,67042,KS,4421,7342,9.62
5633,C,18706,PA,4421,7675,9.66
5634,C,95252,CA,4420,5406,3.45
5635,C,29697,SC,4417,6130,0.48
5636,C,64130,MO,4415,10952,0.28
5637,C,22026,VA,4415,6648,-5.17
5638,C,14621,NY,4415,15013,4.76
5639,C,01118,MA,4415,5787,10.15
5640,C,80620,CO,4414,6794,-3.08
5641,C,98360,WA,4414,5328,8.72
5642,C,33184,FL,4412,6773,-0.26
5643,C,32439,FL,4411,6772,0.96
5644,C,07106,NJ,4411,13633,-4.03
5645,C,98109,WA,4410,23162,9.26
5646,C,77707,TX,4410,7312,-3.79
5647,C,33167,FL,4409,6978,1.96
5648,C,35045,AL,4409,6542,-2.13
5649,C,06401,CT,4409,8430,5.26
5650,C,03076,NH,4408,5174,6.69
5651,C,32305,FL,4406,8517,-2.27
5652,C,60131,IL,4406,6120,4.11
5653,C,27617,NC,4405,10522,34.36
5654,C,20746,MD,4404,14075,0.5
5655,C,66202,KS,4403,9308,2.32
5656,C,53212,WI,4402,15749,17.18
5657,C,95965,CA,4402,7846,6.49
5658,C,71115,LA,4400,7506,-2.16
5659,C,02152,MA,4399,8467,-1.24
5660,C,29662,SC,4398,6512,5.3
5661,C,29569,SC,4397,7504,1.97
5662,C,97459,OR,4396,6856,1.6
5663,C,07446,NJ,4395,5267,7.18
5664,C,10550,NY,4394,16865,5.79
5665,C,39475,MS,4392,5821,4.53
5666,C,18428,PA,4390,9606,13.22
5667,C,35750,AL,4389,5698,4.56
5668,C,66224,KS,4389,5156,-0.85
5669,C,08852,NJ,4388,6721,2.48
5670,C,70578,LA,4387,6563,7.16
5671,C,49307,MI,4385,7997,4.62
5672,C,48141,MI,4383,11497,9.45
5673,C,30153,GA,4381,7318,-1.68
5674,C,83669,ID,4380,5608,-9.23
5675,C,57783,SD,4379,8347,1.74
5676,C,36867,AL,4377,10782,-2.84
5677,C,34142,FL,4376,10002,34.08
5678,C,15226,PA,4374,6979,0.37
5679,C,33330,FL,4373,4944,-4.91
5680,C,61071,IL,4373,6612,3.57
5681,C,15238,PA,4372,6001,4.26
5682,C,77022,TX,4370,10717,1.11
5683,C,37073,TN,4369,5460,2.75
5684,C,46184,IN,4369,5290,9.33
5685,C,93702,CA,4369,13386,-3.66
5686,C,15857,PA,4368,6266,5.0
5687,C,75220,TX,4367,15589,3.14
5688,C,06511,CT,4366,24579,5.42
5689,C,97038,OR,4365,6423,0.6
5690,C,92845,CA,4365,5569,2.97
5691,C,28401,NC,4364,13017,3.31
5692,C,64134,MO,4364,9503,5.6
5693,C,98077,WA,4364,4865,9.56
5694,C,63080,MO,4364,6460,18.33
5695,C,64024,MO,4364,6165,-2.13
5696,C,35121,AL,4363,6747,-0.53
5697,C,95354,CA,4362,9797,0.53
5698,C,94960,CA,4362,6641,-13.6
5699,C,08872,NJ,4359,7837,6.5
5700,C,01569,MA,4359,5523,2.56
5701,C,93514,CA,4359,6942,8.15
5702,C,46714,IN,4359,6581,4.21
5703,C,02170,MA,4358,8471,0.7
5704,C,23093,VA,4357,6431,5.87
5705,C,30317,GA,4355,7220,3.28
5706,C,27040,NC,4353,5366,4.55
5707,C,75209,TX,4352,7498,-7.9
5708,C,13208,NY,4352,10325,3.52
5709,C,79360,TX,4350,5766,2.96
5710,C,19126,PA,4350,7490,14.01
5711,C,38804,MS,4349,7978,8.42
5712,C,93706,CA,4349,12239,21.22
5713,C,35645,AL,4347,5800,0.84
5714,C,44904,OH,4347,5956,7.51
5715,C,19023,PA,4346,9089,-1.45
5716,C,68505,NE,4346,7961,6.0
5717,C,93402,CA,4346,6586,0.77
5718,C,75762,TX,4345,6052,2.99
5719,C,72301,AR,4345,11298,17.34
5720,C,02911,RI,4345,6894,7.9
5721,C,30620,GA,4343,5524,-1.06
5722,C,75803,TX,4340,7046,7.53
5723,C,92227,CA,4339,9062,4.86
5724,C,13206,NY,4339,8460,3.68
5725,C,76111,TX,4335,8523,-6.86
5726,C,43950,OH,4335,6683,3.83
5727,C,30824,GA,4333,7548,7.14
5728,C,77048,TX,4332,8029,7.08
5729,C,45505,OH,4332,9365,3.17
5730,C,01570,MA,4331,8211,7.2
5731,C,37924,TN,4330,6052,2.51
5732,C,62294,IL,4330,6138,4.84
5733,C,11949,NY,4329,5162,5.74
5734,C,68048,NE,4328,5644,2.74
5735,C,94706,CA,4328,8386,-4.94
5736,C,86336,AZ,4327,8066,3.64
5737,C,07882,NJ,4327,6290,12.66
5738,C,19809,DE,4324,6531,-0.76
5739,C,27856,NC,4323,7122,0.8
5740,C,35180,AL,4322,5677,4.15
5741,C,55306,MN,4322,7088,3.91
5742,C,35150,AL,4321,8453,9.11
5743,C,35761,AL,4320,5522,6.47
5744,C,22046,VA,4320,7303,10.61
5745,C,30103,GA,4319,5726,2.5
5746,C,49008,MI,4318,7124,0.92
5747,C,24740,WV,4318,8069,-1.24
5748,C,80305,CO,4317,7263,-2.17
5749,C,32908,FL,4315,5140,-1.93
5750,C,28387,NC,4314,8731,-6.02
5751,C,24202,VA,4313,6270,5.23
5752,C,37618,TN,4311,6250,1.02
5753,C,24121,VA,4309,7407,1.19
5754,C,44041,OH,4308,7155,10.82
5755,C,73089,OK,4307,5040,-4.88
5756,C,19947,DE,4306,6972,1.03
5757,C,92614,CA,4306,12499,2.1
5758,C,08009,NJ,4305,5764,-0.04
5759,C,70529,LA,4304,6357,3.38
5760,C,60555,IL,4304,5894,8.4
5761,C,38558,TN,4302,5571,18.43
5762,C,33030,FL,4302,11217,5.67
5763,C,81147,CO,4300,9258,-4.63
5764,C,33559,FL,4300,7322,4.3
5765,C,29672,SC,4299,6483,18.67
5766,C,32827,FL,4296,7586,11.75
5767,C,35210,AL,4295,7204,4.53
5768,C,36854,AL,4293,7761,-0.39
5769,C,05468,VT,4288,5137,2.77
5770,C,92602,CA,4287,10245,8.47
5771,C,97051,OR,4287,6804,-3.24
5772,C,93725,CA,4286,6998,2.05
5773,C,44875,OH,4285,6211,3.94
5774,C,20650,MD,4282,6158,4.83
5775,C,83318,ID,4278,6786,-5.36
5776,C,48079,MI,4277,5403,4.96
5777,C,06096,CT,4277,5483,5.63
5778,C,93111,CA,4276,6724,2.88
5779,C,74070,OK,4275,6179,-1.07
5780,C,60558,IL,4274,4568,-0.95
5781,C,38635,MS,4273,6393,0.0
5782,C,03106,NH,4273,5679,4.22
5783,C,49333,MI,4269,5206,8.65
5784,C,15132,PA,4266,10511,10.48
5785,C,02144,MA,4266,11881,-2.85
5786,C,29365,SC,4265,5193,4.02
5787,C,60554,IL,4262,4797,9.9
5788,C,67010,KS,4262,5691,0.68
5789,C,21842,MD,4261,32684,-5.05
5790,C,24450,VA,4259,7650,8.21
5791,C,91607,CA,4259,14597,2.68
5792,C,35759,AL,4257,4785,3.4
5793,C,48033,MI,4257,9198,5.58
5794,C,76118,TX,4257,6584,-0.03
5795,C,14048,NY,4256,7506,-1.59
5796,C,19363,PA,4255,6247,4.16
5797,C,99006,WA,4253,5287,2.86
5798,C,65020,MO,4249,9962,4.33
5799,C,27522,NC,4249,5775,1.46
5800,C,73801,OK,4248,7046,2.4
5801,C,07203,NJ,4247,8430,0.65
5802,C,36201,AL,4244,9543,4.51
5803,C,02339,MA,4243,4974,3.93
5804,C,45377,OH,4243,6800,5.8
5805,C,28390,NC,4239,10204,10.61
5806,C,38060,TN,4237,5124,5.82
5807,C,80751,CO,4237,6864,5.32
5808,C,32220,FL,4236,5223,9.84
5809,C,59047,MT,4234,6710,-0.13
5810,C,77836,TX,4233,5990,16.88
5811,C,86413,AZ,4231,5759,2.19
5812,C,34461,FL,4230,5552,-4.69
5813,C,35115,AL,4230,6388,-0.97
5814,C,97239,OR,4228,9963,2.52
5815,C,68310,NE,4228,6963,7.73
5816,C,44314,OH,4227,9085,1.9
5817,C,80863,CO,4226,5734,-3.99
5818,C,87410,NM,4226,6402,3.67
5819,C,18640,PA,4225,8036,5.59
5820,C,30523,GA,4224,6764,6.1
5821,C,22203,VA,4223,14528,6.63
5822,C,61443,IL,4221,6613,5.4
5823,C,33982,FL,4218,6091,-0.38
5824,C,44306,OH,4218,10424,4.67
5825,C,12589,NY,4218,5871,4.93
5826,C,15209,PA,4218,6098,-0.84
5827,C,35401,AL,4217,19517,-8.5
5828,C,02769,MA,4213,4845,0.43
5829,C,48017,MI,4213,5827,4.71
