rank,tier,zip,state,owner,units,has_fhfa
5491,C,92316,CA,5538,8349,1
5492,C,20132,VA,5538,6309,1
5493,C,08108,NJ,5537,9173,1
5494,C,20895,MD,5537,7316,1
5495,C,94124,CA,5536,11780,1
5496,C,92808,CA,5536,7768,1
5497,C,32669,FL,5536,7054,1
5498,C,91737,CA,5534,8159,1
5499,C,66102,KS,5533,11481,1
5500,C,71118,LA,5532,10078,1
5501,C,52245,IA,5531,10210,1
5502,C,74804,OK,5531,8860,1
5503,C,33872,FL,5531,7882,1
5504,C,91340,CA,5530,9011,1
5505,C,11411,NY,5530,6775,1
5506,C,23226,VA,5527,7827,1
5507,C,43160,OH,5525,10012,1
5508,C,91390,CA,5525,6673,1
5509,C,33406,FL,5524,9426,1
5510,C,46323,IN,5524,8955,1
5511,C,30107,GA,5524,6536,1
5512,C,01841,MA,5523,17546,1
5513,C,86403,AZ,5522,11604,1
5514,C,21108,MD,5518,6526,1
5515,C,28714,NC,5517,9719,1
5516,C,78732,TX,5516,7748,1
5517,C,37412,TN,5511,10305,1
5518,C,44144,OH,5509,9994,1
5519,C,33778,FL,5509,8130,1
5520,C,29078,SC,5509,6796,1
5521,C,33401,FL,5508,19051,1
5522,C,16002,PA,5506,6573,1
5523,C,67501,KS,5504,11075,1
5524,C,08879,NJ,5504,9737,1
5525,C,32960,FL,5501,11590,1
5526,C,07928,NJ,5501,6837,1
5527,C,19968,DE,5500,7380,1
5528,C,46808,IN,5499,9298,1
5529,C,25314,WV,5499,7328,1
5530,C,20151,VA,5499,6966,1
5531,C,14216,NY,5496,12773,1
5532,C,60654,IL,5493,17960,0
5533,C,43452,OH,5490,10859,1
5534,C,28034,NC,5490,8085,1
5535,C,12304,NY,5489,9438,1
5536,C,43606,OH,5487,11700,1
5537,C,30125,GA,5487,9562,1
5538,C,98520,WA,5487,9333,1
5539,C,31005,GA,5486,7514,1
5540,C,22306,VA,5484,11514,1
5541,C,31721,GA,5484,8508,1
5542,C,98264,WA,5483,8395,1
5543,C,19121,PA,5482,19673,1
5544,C,75205,TX,5482,10577,1
5545,C,46774,IN,5482,7287,1
5546,C,41076,KY,5481,7729,1
5547,C,53147,WI,5480,11455,1
5548,C,06062,CT,5480,8558,1
5549,C,17025,PA,5479,7661,1
5550,C,47303,IN,5477,11567,1
5551,C,46805,IN,5477,10742,1
5552,C,28805,NC,5477,10737,1
5553,C,11362,NY,5477,7634,1
5554,C,36542,AL,5476,18551,1
5555,C,62223,IL,5476,7804,1
5556,C,83338,ID,5476,7606,1
5557,C,46013,IN,5474,9062,1
5558,C,93534,CA,5472,16343,1
5559,C,21216,MD,5472,15613,1
5560,C,11417,NY,5472,9855,1
5561,C,68510,NE,5471,9871,1
5562,C,14228,NY,5470,10601,1
5563,C,75134,TX,5470,7003,1
5564,C,78702,TX,5469,14573,1
5565,C,06340,CT,5469,14441,1
5566,C,47112,IN,5469,7390,1
5567,C,98055,WA,5468,9994,1
5568,C,85031,AZ,5468,8816,1
5569,C,37127,TN,5468,7710,1
5570,C,36832,AL,5466,14136,1
5571,C,01501,MA,5465,7040,1
5572,C,22025,VA,5465,6444,1
5573,C,07067,NJ,5465,6243,1
5574,C,90068,CA,5464,14662,1
5575,C,22911,VA,5463,8254,1
5576,C,55362,MN,5462,7589,1
5577,C,71446,LA,5461,10812,1
5578,C,87015,NM,5461,6593,1
5579,C,80113,CO,5459,11447,1
5580,C,38242,TN,5459,9390,1
5581,C,46992,IN,5459,7654,1
5582,C,30011,GA,5458,7039,1
5583,C,10705,NY,5453,15620,1
5584,C,89120,NV,5453,9861,1
5585,C,70447,LA,5451,6020,1
5586,C,48458,MI,5450,9136,1
5587,C,89403,NV,5449,6906,1
5588,C,26505,WV,5448,19220,1
5589,C,10303,NY,5448,9580,1
5590,C,55804,MN,5448,6720,1
5591,C,06897,CT,5448,6474,1
5592,C,07740,NJ,5447,15208,1
5593,C,20770,MD,5446,12736,1
5594,C,98408,WA,5444,8418,1
5595,C,77401,TX,5444,6699,1
5596,C,98119,WA,5443,15323,1
5597,C,29360,SC,5443,9521,1
5598,C,95126,CA,5441,16936,1
5599,C,90720,CA,5441,8675,1
5600,C,35757,AL,5439,7177,1
5601,C,48451,MI,5438,6005,1
5602,C,90025,CA,5437,24965,1
5603,C,22066,VA,5437,5852,1
5604,C,29492,SC,5435,10069,1
5605,C,26104,WV,5434,8351,1
5606,C,19707,DE,5434,6610,1
5607,C,66441,KS,5433,12670,1
5608,C,29053,SC,5430,8787,1
5609,C,13413,NY,5430,7537,1
5610,C,13031,NY,5430,7414,1
5611,C,44820,OH,5429,7982,1
5612,C,33565,FL,5428,6926,1
5613,C,20190,VA,5426,12180,1
5614,C,91042,CA,5426,10815,1
5615,C,85266,AZ,5426,6454,1
5616,C,92123,CA,5425,13108,1
5617,C,33609,FL,5425,9169,1
5618,C,91775,CA,5425,8905,1
5619,C,07405,NJ,5425,6990,1
5620,C,05641,VT,5424,8053,1
5621,C,90002,CA,5423,13808,1
5622,C,49004,MI,5423,7663,1
5623,C,57501,SD,5422,7851,1
5624,C,40206,KY,5421,11637,1
5625,C,46952,IN,5421,8832,1
5626,C,33714,FL,5420,9889,1
5627,C,27408,NC,5420,8043,1
5628,C,90024,CA,5417,20304,1
5629,C,07306,NJ,5416,24770,1
5630,C,44446,OH,5416,10476,1
5631,C,11030,NY,5414,6531,1
5632,C,29406,SC,5413,14542,1
5633,C,19007,PA,5411,9675,1
5634,C,99217,WA,5410,8166,1
5635,C,43056,OH,5410,7154,1
5636,C,01007,MA,5409,6569,1
5637,C,77071,TX,5408,11396,1
5638,C,53575,WI,5408,7036,1
5639,C,49093,MI,5406,8512,1
5640,C,57104,SD,5403,13952,1
5641,C,48130,MI,5403,6316,1
5642,C,40744,KY,5402,8159,1
5643,C,02726,MA,5398,6719,1
5644,C,84720,UT,5397,8984,1
5645,C,55391,MN,5397,7445,1
5646,C,32653,FL,5397,6746,1
5647,C,49431,MI,5396,9959,1
5648,C,02459,MA,5395,6828,1
5649,C,21901,MD,5394,7952,1
5650,C,33480,FL,5393,12438,0
5651,C,12831,NY,5393,7228,1
5652,C,22312,VA,5392,11191,1
5653,C,53216,WI,5391,13556,1
5654,C,72205,AR,5390,12187,1
5655,C,28326,NC,5390,9277,1
5656,C,73003,OK,5389,9760,1
5657,C,19015,PA,5389,7160,1
5658,C,85015,AZ,5388,17889,1
5659,C,76543,TX,5388,15300,1
5660,C,32444,FL,5388,8632,1
5661,C,92083,CA,5387,11901,1
5662,C,46319,IN,5387,7904,1
5663,C,60164,IL,5387,7513,1
5664,C,60466,IL,5384,9103,1
5665,C,91010,CA,5384,8900,1
5666,C,82609,WY,5383,9184,1
5667,C,79065,TX,5383,9114,1
5668,C,21085,MD,5383,7073,1
5669,C,02332,MA,5383,6341,1
5670,C,37377,TN,5382,6726,1
5671,C,85014,AZ,5380,14778,1
5672,C,28779,NC,5379,9551,1
5673,C,38829,MS,5379,7916,1
5674,C,11553,NY,5379,7365,1
5675,C,27518,NC,5378,9211,1
5676,C,37862,TN,5377,13676,1
5677,C,05701,VT,5377,10528,1
5678,C,19027,PA,5377,8550,1
5679,C,34420,FL,5375,8555,1
5680,C,48059,MI,5375,7324,1
5681,C,32968,FL,5374,6630,1
5682,C,78212,TX,5373,13399,1
5683,C,98942,WA,5373,7629,1
5684,C,06705,CT,5371,12222,1
5685,C,48855,MI,5370,6294,1
5686,C,06854,CT,5368,12246,1
5687,C,36360,AL,5368,9052,1
5688,C,75180,TX,5367,9238,1
5689,C,17821,PA,5366,8335,1
5690,C,87701,NM,5364,9699,1
5691,C,45344,OH,5364,7174,1
5692,C,46703,IN,5363,9755,1
5693,C,07481,NJ,5363,6278,1
5694,C,90744,CA,5362,15536,1
5695,C,54476,WI,5362,8574,1
5696,C,78566,TX,5362,8275,1
5697,C,64063,MO,5360,9104,1
5698,C,50702,IA,5356,9722,1
5699,C,14564,NY,5356,7021,1
5700,C,75454,TX,5356,6289,1
5701,C,37311,TN,5355,12942,1
5702,C,85040,AZ,5355,11962,1
5703,C,72761,AR,5355,9101,1
5704,C,48230,MI,5355,7369,1
5705,C,02878,RI,5354,7747,1
5706,C,60521,IL,5354,6528,1
5707,C,60192,IL,5354,6090,1
5708,C,30093,GA,5352,20303,1
5709,C,33704,FL,5352,9037,1
5710,C,75142,TX,5352,7699,1
5711,C,98321,WA,5351,6319,1
5712,C,01027,MA,5350,9221,1
5713,C,18302,PA,5350,8089,1
5714,C,73025,OK,5350,5633,1
5715,C,36701,AL,5349,10390,1
5716,C,55430,MN,5348,8098,1
5717,C,20613,MD,5348,5684,1
5718,C,91792,CA,5347,9673,1
5719,C,94608,CA,5344,17956,1
5720,C,93662,CA,5344,9810,1
5721,C,91361,CA,5344,8320,1
5722,C,34234,FL,5342,10257,1
5723,C,52002,IA,5342,7535,1
5724,C,29115,SC,5341,14058,1
5725,C,50211,IA,5341,6469,1
5726,C,90018,CA,5340,17917,1
5727,C,55371,MN,5340,6838,1
5728,C,08361,NJ,5339,6760,1
5729,C,28504,NC,5338,9355,1
5730,C,29341,SC,5338,8241,1
5731,C,42633,KY,5337,9280,1
5732,C,93560,CA,5337,7458,1
5733,C,49770,MI,5335,10244,1
5734,C,48209,MI,5334,11020,1
5735,C,24333,VA,5334,9029,1
5736,C,08691,NJ,5333,7322,1
5737,C,63126,MO,5333,6529,1
5738,C,01106,MA,5333,6091,1
5739,C,27262,NC,5332,10246,1
5740,C,78654,TX,5331,9764,1
5741,C,75090,TX,5331,9602,1
5742,C,49091,MI,5331,8732,1
5743,C,92116,CA,5330,17827,1
5744,C,44830,OH,5328,8231,1
5745,C,53110,WI,5327,8866,1
5746,C,15668,PA,5327,5893,1
5747,C,43206,OH,5324,12758,1
5748,C,90680,CA,5324,10866,1
5749,C,06830,CT,5323,11065,1
5750,C,29410,SC,5322,8501,1
5751,C,76058,TX,5322,7851,1
5752,C,02806,RI,5322,6341,1
5753,C,73069,OK,5321,12719,1
5754,C,36571,AL,5321,7755,1
5755,C,91746,CA,5321,7315,1
5756,C,82414,WY,5320,8337,1
5757,C,02453,MA,5319,13163,1
5758,C,45208,OH,5317,8928,1
5759,C,06385,CT,5317,7407,1
5760,C,74134,OK,5316,9068,1
5761,C,02719,MA,5316,7777,1
5762,C,02865,RI,5316,7079,1
5763,C,87532,NM,5314,8946,1
5764,C,18938,PA,5314,6369,1
5765,C,95116,CA,5313,13987,1
5766,C,29405,SC,5313,13058,1
5767,C,40351,KY,5312,9497,1
5768,C,32836,FL,5310,10571,1
5769,C,52241,IA,5309,10294,1
5770,C,80124,CO,5309,10167,1
5771,C,30707,GA,5309,6957,1
5772,C,60417,IL,5308,6356,1
5773,C,99216,WA,5307,12703,1
5774,C,66203,KS,5307,8419,1
5775,C,33440,FL,5307,8230,1
5776,C,45245,OH,5305,8897,1
5777,C,20745,MD,5304,13124,1
5778,C,15147,PA,5304,8593,1
5779,C,11226,NY,5303,42618,1
5780,C,48205,MI,5302,17102,1
5781,C,29302,SC,5302,8169,1
5782,C,27525,NC,5302,7071,1
5783,C,12019,NY,5302,6911,1
5784,C,13219,NY,5302,6551,1
5785,C,66762,KS,5301,11523,1
5786,C,92841,CA,5301,9813,1
5787,C,43064,OH,5301,6450,1
5788,C,85017,AZ,5300,12743,1
5789,C,95348,CA,5300,12173,1
5790,C,29657,SC,5300,6744,1
5791,C,98372,WA,5299,10701,1
5792,C,12054,NY,5299,7221,1
5793,C,70126,LA,5297,12686,1
5794,C,64060,MO,5297,6641,1
5795,C,78255,TX,5297,6568,1
5796,C,95205,CA,5295,11722,1
5797,C,33523,FL,5295,8132,1
5798,C,16201,PA,5295,8010,1
5799,C,80521,CO,5293,15121,1
5800,C,77019,TX,5293,14387,1
5801,C,77656,TX,5293,7822,1
5802,C,54143,WI,5293,7526,1
5803,C,45243,OH,5293,6160,1
5804,C,76114,TX,5292,10648,1
5805,C,10471,NY,5292,9453,1
5806,C,28791,NC,5292,7268,1
5807,C,90034,CA,5291,29262,1
5808,C,02840,RI,5291,13515,1
5809,C,07010,NJ,5291,11223,1
5810,C,27803,NC,5291,10079,1
5811,C,50036,IA,5291,7416,1
5812,C,28539,NC,5290,8091,1
5813,C,35071,AL,5289,7054,1
5814,C,30656,GA,5285,6266,1
5815,C,37748,TN,5284,8208,1
5816,C,99353,WA,5284,6592,1
5817,C,46517,IN,5283,9915,1
5818,C,11427,NY,5281,8435,1
5819,C,81521,CO,5281,6531,1
5820,C,36265,AL,5278,9582,1
5821,C,35235,AL,5278,8944,1
5822,C,71303,LA,5276,10388,1
5823,C,32413,FL,5274,16334,1
5824,C,37725,TN,5273,8606,1
5825,C,50313,IA,5273,7674,1
5826,C,60542,IL,5273,7328,1
5827,C,64506,MO,5272,9820,1
5828,C,45638,OH,5272,9039,1
5829,C,07087,NJ,5271,27442,1
5830,C,94559,CA,5271,11599,1
5831,C,57301,SD,5271,9148,1
5832,C,63118,MO,5268,14770,1
5833,C,30517,GA,5267,6775,1
5834,C,78676,TX,5265,7487,1
5835,C,33613,FL,5264,17686,1
5836,C,02446,MA,5263,15298,1
5837,C,70806,LA,5263,14972,1
5838,C,36203,AL,5263,8032,1
5839,C,43227,OH,5260,10874,1
5840,C,10538,NY,5260,7017,1
5841,C,71105,LA,5256,11139,1
5842,C,19001,PA,5256,6643,1
5843,C,31705,GA,5254,12829,1
5844,C,34105,FL,5254,11654,1
5845,C,91504,CA,5254,10629,1
5846,C,48025,MI,5253,5866,1
5847,C,19013,PA,5252,15664,1
5848,C,92806,CA,5252,13144,1
5849,C,16701,PA,5250,7544,1
5850,C,06351,CT,5250,6864,1
5851,C,20816,MD,5250,6779,1
5852,C,36869,AL,5249,10372,1
5853,C,23005,VA,5248,7639,1
5854,C,86327,AZ,5248,6544,1
5855,C,91740,CA,5246,8314,1
5856,C,77017,TX,5244,11281,1
5857,C,24017,VA,5244,11263,1
5858,C,54166,WI,5244,8884,1
5859,C,34241,FL,5242,6719,1
5860,C,50325,IA,5241,7455,1
5861,C,60084,IL,5241,6811,1
5862,C,76109,TX,5240,11573,1
5863,C,39301,MS,5240,11047,1
5864,C,70507,LA,5239,8133,1
5865,C,06716,CT,5239,6337,1
5866,C,07026,NJ,5237,12234,1
5867,C,28043,NC,5235,9356,1
5868,C,74136,OK,5234,16375,1
5869,C,13903,NY,5234,8620,1
5870,C,14456,NY,5233,9087,1
5871,C,33189,FL,5233,8901,1
5872,C,72209,AR,5232,13863,1
5873,C,24151,VA,5232,8668,1
5874,C,02035,MA,5232,7414,1
5875,C,27021,NC,5231,7926,1
5876,C,74112,OK,5230,10524,1
5877,C,36527,AL,5230,7621,1
5878,C,08859,NJ,5229,9067,1
5879,C,37188,TN,5229,6815,1
5880,C,80303,CO,5228,12583,1
5881,C,03431,NH,5227,11168,1
5882,C,78252,TX,5227,5943,0
5883,C,93710,CA,5226,12581,1
5884,C,44622,OH,5226,8228,1
5885,C,13820,NY,5225,10083,1
5886,C,79904,TX,5224,13571,1
5887,C,07508,NJ,5223,8608,1
5888,C,07480,NJ,5223,6239,1
5889,C,55411,MN,5222,10967,1
5890,C,62220,IL,5222,8784,1
5891,C,94564,CA,5222,7285,1
5892,C,12110,NY,5221,8269,1
5893,C,37663,TN,5221,6679,1
5894,C,92706,CA,5220,10473,1
5895,C,90041,CA,5220,10425,1
5896,C,13104,NY,5219,6575,1
5897,C,76247,TX,5218,6610,1
5898,C,64052,MO,5215,10570,1
5899,C,33773,FL,5215,8353,1
5900,C,60403,IL,5215,7884,1
5901,C,23120,VA,5215,5435,1
5902,C,95133,CA,5213,9378,1
5903,C,72058,AR,5213,7143,1
5904,C,95531,CA,5212,8708,1
5905,C,19046,PA,5212,8418,1
5906,C,28574,NC,5212,8055,1
5907,C,29532,SC,5211,9641,1
5908,C,91606,CA,5210,16563,1
5909,C,89030,NV,5209,16632,1
5910,C,03087,NH,5208,5753,1
5911,C,32169,FL,5206,12339,1
5912,C,30345,GA,5206,10987,1
5913,C,04038,ME,5206,6527,1
5914,C,21074,MD,5206,6158,1
5915,C,11231,NY,5203,18265,1
5916,C,60653,IL,5202,18279,1
5917,C,02370,MA,5201,7046,1
5918,C,37912,TN,5200,10916,1
5919,C,46268,IN,5198,11904,1
5920,C,29627,SC,5197,7330,1
5921,C,10467,NY,5195,40582,1
5922,C,04005,ME,5195,11001,1
5923,C,18504,PA,5195,10017,1
5924,C,89706,NV,5191,9107,1
5925,C,07506,NJ,5190,8033,1
5926,C,08062,NJ,5190,5796,1
5927,C,29379,SC,5189,9010,1
5928,C,24572,VA,5189,7415,1
5929,C,90249,CA,5188,9292,1
5930,C,96749,HI,5188,7545,1
5931,C,53227,WI,5186,11519,1
5932,C,30504,GA,5186,10162,1
5933,C,26501,WV,5186,9541,1
5934,C,28716,NC,5186,8590,1
5935,C,19054,PA,5186,6630,1
5936,C,36693,AL,5185,8833,1
5937,C,54656,WI,5185,7630,1
5938,C,49037,MI,5184,9971,1
5939,C,29070,SC,5181,7733,1
5940,C,85546,AZ,5180,7831,1
5941,C,35120,AL,5180,6570,1
5942,C,77477,TX,5179,13888,1
5943,C,92831,CA,5179,13691,1
5944,C,97058,OR,5179,8797,1
5945,C,92124,CA,5178,12004,1
5946,C,07104,NJ,5176,21762,1
5947,C,22603,VA,5174,7380,1
5948,C,32428,FL,5173,7475,1
5949,C,72713,AR,5171,10752,1
5950,C,15120,PA,5171,9514,1
5951,C,31503,GA,5171,9009,1
5952,C,30728,GA,5171,8225,1
5953,C,91403,CA,5170,13095,1
5954,C,93618,CA,5168,9040,1
5955,C,56377,MN,5165,8239,1
5956,C,32401,FL,5164,10239,1
5957,C,22205,VA,5164,6875,1
5958,C,02421,MA,5162,6913,1
5959,C,07304,NJ,5160,21211,1
5960,C,75219,TX,5160,19190,1
5961,C,49783,MI,5160,9388,1
5962,C,01440,MA,5159,9600,1
5963,C,34239,FL,5159,8044,1
5964,C,08505,NJ,5159,7792,1
5965,C,12118,NY,5158,8079,1
5966,C,35213,AL,5158,6841,1
5967,C,48827,MI,5158,6656,1
5968,C,79413,TX,5157,9590,1
5969,C,01913,MA,5157,7827,1
5970,C,76106,TX,5156,11543,1
5971,C,63050,MO,5155,7089,1
5972,C,85650,AZ,5155,6639,1
5973,C,90710,CA,5154,9861,1
5974,C,96732,HI,5154,8728,1
5975,C,68005,NE,5152,9778,1
5976,C,29907,SC,5149,6217,1
5977,C,49829,MI,5147,8729,1
5978,C,39520,MS,5147,8593,1
5979,C,85139,AZ,5147,7197,1
5980,C,11733,NY,5147,6547,1
5981,C,28704,NC,5144,11514,1
5982,C,41071,KY,5144,10883,1
5983,C,61802,IL,5144,10066,1
5984,C,44709,OH,5142,9218,1
5985,C,80237,CO,5141,12620,1
5986,C,27886,NC,5141,8916,1
5987,C,15012,PA,5141,7604,1
5988,C,02139,MA,5140,16930,1
5989,C,19518,PA,5140,6274,1
5990,C,84601,UT,5139,11673,1
5991,C,97424,OR,5139,7920,1
5992,C,33327,FL,5138,6600,1
5993,C,08638,NJ,5137,10148,1
5994,C,46814,IN,5136,5848,1
5995,C,65251,MO,5135,8260,1
5996,C,48223,MI,5133,11264,1
5997,C,10591,NY,5133,10566,1
5998,C,95367,CA,5133,7579,1
5999,C,19010,PA,5131,8520,1
6000,C,57006,SD,5130,10773,1
6001,C,33431,FL,5130,9005,1
6002,C,44017,OH,5129,7359,1
6003,C,18036,PA,5129,6099,1
6004,C,11433,NY,5127,11849,1
6005,C,19061,PA,5127,8381,1
6006,C,77905,TX,5127,6854,1
6007,C,81501,CO,5126,11524,1
6008,C,15009,PA,5126,7137,1
6009,C,33498,FL,5126,5840,1
6010,C,48362,MI,5125,6428,1
6011,C,71201,LA,5124,10352,1
6012,C,06461,CT,5122,6093,1
6013,C,18102,PA,5121,18788,1
6014,C,44241,OH,5121,7756,1
6015,C,32903,FL,5119,7469,1
6016,C,75212,TX,5118,9250,1
6017,C,30312,GA,5117,15787,1
6018,C,78102,TX,5115,8865,1
6019,C,93654,CA,5114,9505,1
6020,C,92231,CA,5113,11799,1
6021,C,67226,KS,5113,9256,1
6022,C,16125,PA,5113,8070,1
6023,C,06704,CT,5112,12987,1
6024,C,72118,AR,5112,10823,1
6025,C,90201,CA,5111,24989,1
6026,C,36605,AL,5111,12195,1
6027,C,34235,FL,5110,8187,1
6028,C,53158,WI,5110,7181,1
6029,C,80603,CO,5109,5842,1
6030,C,98043,WA,5107,9493,1
6031,C,15228,PA,5104,7776,1
6032,C,77979,TX,5101,7797,1
6033,C,91401,CA,5099,15785,1
6034,C,25403,WV,5096,6477,1
6035,C,38104,TN,5095,14315,1
6036,C,30122,GA,5095,11679,1
6037,C,33478,FL,5095,5771,1
6038,C,44305,OH,5094,10230,1
6039,C,98409,WA,5091,12136,1
6040,C,46040,IN,5091,5923,1
6041,C,32433,FL,5089,8059,1
6042,C,48240,MI,5089,7328,1
6043,C,29334,SC,5088,7424,1
6044,C,37771,TN,5087,7573,1
6045,C,92107,CA,5086,14658,1
6046,C,39157,MS,5083,11690,1
6047,C,11946,NY,5083,9098,1
6048,C,46208,IN,5082,11619,1
6049,C,55720,MN,5082,7687,1
6050,C,30643,GA,5080,8647,1
6051,C,70518,LA,5080,6724,1
6052,C,71220,LA,5079,9425,1
6053,C,89445,NV,5079,7533,1
6054,C,90069,CA,5078,15160,1
6055,C,10310,NY,5078,9909,1
6056,C,34222,FL,5078,7931,1
6057,C,08028,NJ,5076,9006,1
6058,C,27344,NC,5076,8086,1
6059,C,66210,KS,5075,9700,1
6060,C,94945,CA,5075,7355,1
6061,C,35016,AL,5073,7372,1
6062,C,79603,TX,5072,9960,1
6063,C,46303,IN,5072,6922,1
6064,C,49068,MI,5072,6901,1
6065,C,90603,CA,5072,6659,1
6066,C,78644,TX,5071,7660,1
6067,C,01520,MA,5071,5946,1
6068,C,74801,OK,5070,9749,1
6069,C,97215,OR,5070,7855,1
6070,C,32809,FL,5069,10674,1
6071,C,65706,MO,5069,7070,1
6072,C,32011,FL,5069,6298,1
6073,C,21774,MD,5068,5503,1
6074,C,33603,FL,5067,9592,1
6075,C,27576,NC,5067,7911,1
6076,C,01851,MA,5066,11759,1
6077,C,91324,CA,5065,11408,1
6078,C,30642,GA,5065,8299,1
6079,C,67218,KS,5064,11483,1
6080,C,27514,NC,5064,11470,1
6081,C,61103,IL,5062,11271,1
6082,C,30106,GA,5061,9576,1
6083,C,84054,UT,5060,7658,1
6084,C,75146,TX,5059,9575,1
6085,C,43812,OH,5059,8741,1
6086,C,28164,NC,5059,6387,1
6087,C,01028,MA,5059,6051,1
6088,C,94579,CA,5057,6916,1
6089,C,94030,CA,5055,8566,1
6090,C,67207,KS,5054,12755,1
6091,C,18337,PA,5053,7615,1
6092,C,10014,NY,5052,21835,0
6093,C,80222,CO,5051,11625,1
6094,C,50323,IA,5050,5965,1
6095,C,37354,TN,5049,7370,1
6096,C,55364,MN,5049,6740,1
6097,C,30308,GA,5047,16007,1
6098,C,75156,TX,5046,8969,1
6099,C,19057,PA,5046,6452,1
6100,C,48838,MI,5045,7461,1
6101,C,92663,CA,5043,12348,1
6102,C,15025,PA,5043,7885,1
6103,C,27317,NC,5043,7276,1
6104,C,24210,VA,5042,8110,1
6105,C,48374,MI,5042,5840,1
6106,C,33187,FL,5042,5825,1
6107,C,90063,CA,5041,14046,1
6108,C,22206,VA,5041,11851,1
6109,C,76710,TX,5039,12391,1
6110,C,98383,WA,5039,9660,1
6111,C,88061,NM,5039,9049,1
6112,C,02445,MA,5038,10016,1
6113,C,77038,TX,5038,9134,1
6114,C,95358,CA,5037,8751,1
6115,C,07205,NJ,5037,7550,1
6116,C,90240,CA,5035,8014,1
6117,C,83204,ID,5034,8238,1
6118,C,02128,MA,5033,19124,1
6119,C,01702,MA,5033,15303,1
6120,C,48393,MI,5033,9847,1
6121,C,15116,PA,5033,6042,1
6122,C,06415,CT,5032,7019,1
6123,C,98136,WA,5031,8295,1
6124,C,91803,CA,5030,10439,1
6125,C,91945,CA,5030,9715,1
6126,C,32217,FL,5030,9632,1
6127,C,94519,CA,5030,7427,1
6128,C,15243,PA,5030,6035,1
6129,C,80215,CO,5029,9156,1
6130,C,32505,FL,5027,12278,1
6131,C,33166,FL,5027,10838,1
6132,C,46637,IN,5027,8396,1
6133,C,19090,PA,5027,8141,1
6134,C,97060,OR,5027,7823,1
6135,C,54981,WI,5025,8253,1
6136,C,84103,UT,5023,13528,1
6137,C,83617,ID,5022,6981,1
6138,C,45432,OH,5021,6715,1
6139,C,07017,NJ,5020,16770,1
6140,C,22601,VA,5020,13159,1
6141,C,77076,TX,5020,10650,1
6142,C,37398,TN,5020,7772,1
6143,C,55008,MN,5019,6851,1
6144,C,76040,TX,5018,12912,1
6145,C,99669,AK,5018,8221,1
6146,C,91405,CA,5017,19822,1
6147,C,38118,TN,5017,16317,1
6148,C,44092,OH,5017,8258,1
6149,C,31216,GA,5017,6439,1
6150,C,50312,IA,5016,8285,1
6151,C,68847,NE,5016,7751,1
6152,C,75474,TX,5015,7115,1
6153,C,77380,TX,5014,16232,1
6154,C,91040,CA,5013,8237,1
6155,C,73119,OK,5011,12008,1
6156,C,48334,MI,5011,8528,1
6157,C,89433,NV,5010,7531,1
6158,C,54241,WI,5009,7013,1
6159,C,11205,NY,5007,19200,0
6160,C,97214,OR,5007,15948,1
6161,C,76009,TX,5007,7648,1
6162,C,49080,MI,5007,6582,1
6163,C,80018,CO,5006,5919,1
6164,C,19462,PA,5005,6658,1
6165,C,48301,MI,5004,6131,1
6166,C,83703,ID,5003,7971,1
6167,C,31029,GA,5002,7006,1
6168,C,36618,AL,5001,7313,1
6169,C,19802,DE,5000,11596,1
6170,C,16105,PA,4999,7249,1
6171,C,53532,WI,4999,6375,1
6172,C,23805,VA,4998,9272,1
6173,C,32317,FL,4998,5817,1
6174,C,02476,MA,4996,8058,1
6175,C,18612,PA,4996,6713,1
6176,C,07059,NJ,4996,5924,1
6177,C,10804,NY,4996,5327,1
6178,C,07107,NJ,4995,16084,1
6179,C,77006,TX,4994,16654,1
6180,C,18013,PA,4993,7401,1
6181,C,19425,PA,4993,5672,1
6182,C,77086,TX,4992,9315,1
6183,C,02914,RI,4991,10082,1
6184,C,21704,MD,4989,6230,1
6185,C,48846,MI,4987,7597,1
6186,C,01108,MA,4986,11332,1
6187,C,70128,LA,4986,8609,1
6188,C,17512,PA,4986,8255,1
6189,C,80302,CO,4984,13556,1
6190,C,32951,FL,4984,7720,1
6191,C,94597,CA,4983,11262,1
6192,C,34210,FL,4979,11870,1
6193,C,38672,MS,4978,5999,1
6194,C,75103,TX,4977,6967,1
6195,C,02771,MA,4977,6324,1
6196,C,20017,DC,4976,9252,1
6197,C,44706,OH,4976,8003,1
6198,C,97415,OR,4976,7621,1
6199,C,80107,CO,4976,5387,1
6200,C,24014,VA,4975,8508,1
6201,C,39560,MS,4974,8429,1
6202,C,20905,MD,4974,5866,1
6203,C,47960,IN,4973,9757,1
6204,C,02905,RI,4972,10361,1
6205,C,38571,TN,4972,6469,1
6206,C,11961,NY,4972,6142,1
6207,C,08401,NJ,4971,20116,1
6208,C,94117,CA,4969,19709,1
6209,C,23220,VA,4968,16561,1
6210,C,94520,CA,4968,13661,1
6211,C,06905,CT,4966,8726,1
6212,C,77808,TX,4966,5850,1
6213,C,45320,OH,4965,7069,1
6214,C,60546,IL,4965,6913,1
6215,C,27504,NC,4964,7140,1
6216,C,01001,MA,4964,7033,1
6217,C,44425,OH,4963,6614,1
6218,C,38372,TN,4959,8696,1
6219,C,94132,CA,4955,11913,1
6220,C,37090,TN,4955,7665,1
6221,C,73135,OK,4954,9696,1
6222,C,29388,SC,4954,7466,1
6223,C,40071,KY,4954,6264,1
